timestamp,asset_id,mode,outdoor_temp_c,outdoor_coil_temp_c,suction_pressure_kpa,discharge_pressure_kpa,suction_temp_c,discharge_temp_c,superheat_k,subcooling_k,compressor_command,outdoor_fan_command,reversing_valve_command,defrost_command,alarm_code,data_quality
2026-07-15T19:04:50,HP-01,heating,2.325,5.325,427.414,1699.233,9.325,75.596,4.0,5.0,1,1,0,0,,good
2026-07-15T19:05:00,HP-01,heating,2.321,5.321,427.395,1699.1,9.321,75.609,4.0,5.0,1,1,0,0,,good
2026-07-15T19:05:10,HP-01,heating,2.317,5.317,427.376,1698.964,9.317,75.622,4.0,5.0,1,1,0,0,,good
2026-07-15T19:05:20,HP-01,heating,2.313,5.313,427.358,1698.828,9.313,75.635,4.0,5.0,1,1,0,0,,good
2026-07-15T19:05:30,HP-01,heating,2.308,5.308,427.341,1698.69,9.308,75.648,4.0,5.0,1,1,0,0,,good
2026-07-15T19:05:40,HP-01,heating,2.304,5.304,427.324,1698.551,9.304,75.66,4.0,5.0,1,1,0,0,,good
2026-07-15T19:05:50,HP-01,heating,2.3,5.3,427.307,1698.411,9.3,75.673,4.0,5.0,1,1,0,0,,good
2026-07-15T19:06:00,HP-01,heating,2.296,5.296,427.291,1698.27,9.296,75.685,4.0,5.0,1,1,0,0,,good
2026-07-15T19:06:10,HP-01,heating,2.292,5.292,427.275,1698.127,9.292,75.697,4.0,5.0,1,1,0,0,,good
2026-07-15T19:06:20,HP-01,heating,2.288,5.288,427.259,1697.983,9.288,75.708,4.0,5.0,1,1,0,0,,good
2026-07-15T19:06:30,HP-01,heating,2.283,5.283,427.244,1697.837,9.283,75.72,4.0,5.0,1,1,0,0,,good
2026-07-15T19:06:40,HP-01,heating,2.279,5.279,427.23,1697.691,9.279,75.731,4.0,5.0,1,1,0,0,,good
2026-07-15T19:06:50,HP-01,heating,2.275,5.275,427.215,1697.543,9.275,75.742,4.0,5.0,1,1,0,0,,good
2026-07-15T19:07:00,HP-01,heating,2.271,5.271,427.202,1697.394,9.271,75.753,4.0,5.0,1,1,0,0,,good
2026-07-15T19:07:10,HP-01,heating,2.267,5.267,427.188,1697.244,9.267,75.763,4.0,5.0,1,1,0,0,,good
2026-07-15T19:07:20,HP-01,heating,2.262,5.262,427.176,1697.092,9.262,75.774,4.0,5.0,1,1,0,0,,good
2026-07-15T19:07:30,HP-01,heating,2.258,5.258,427.163,1696.939,9.258,75.784,4.0,5.0,1,1,0,0,,good
2026-07-15T19:07:40,HP-01,heating,2.254,5.254,427.151,1696.786,9.254,75.794,4.0,5.0,1,1,0,0,,good
2026-07-15T19:07:50,HP-01,heating,2.25,5.25,427.14,1696.631,9.25,75.804,4.0,5.0,1,1,0,0,,good
2026-07-15T19:08:00,HP-01,heating,2.246,5.246,427.129,1696.475,9.246,75.813,4.0,5.0,1,1,0,0,,good
2026-07-15T19:08:10,HP-01,heating,2.242,5.242,427.118,1696.317,9.242,75.822,4.0,5.0,1,1,0,0,,good
2026-07-15T19:08:20,HP-01,heating,2.237,5.237,427.108,1696.159,9.237,75.831,4.0,5.0,1,1,0,0,,good
2026-07-15T19:08:30,HP-01,heating,2.233,5.233,427.098,1695.999,9.233,75.84,4.0,5.0,1,1,0,0,,good
2026-07-15T19:08:40,HP-01,heating,2.229,5.229,427.089,1695.839,9.229,75.849,4.0,5.0,1,1,0,0,,good
2026-07-15T19:08:50,HP-01,heating,2.225,5.225,427.08,1695.677,9.225,75.857,4.0,5.0,1,1,0,0,,good
2026-07-15T19:09:00,HP-01,heating,2.221,5.221,427.072,1695.514,9.221,75.865,4.0,5.0,1,1,0,0,,good
2026-07-15T19:09:10,HP-01,heating,2.217,5.217,427.064,1695.35,9.217,75.873,4.0,5.0,1,1,0,0,,good
2026-07-15T19:09:20,HP-01,heating,2.212,5.212,427.056,1695.185,9.212,75.881,4.0,5.0,1,1,0,0,,good
2026-07-15T19:09:30,HP-01,heating,2.208,5.208,427.049,1695.019,9.208,75.888,4.0,5.0,1,1,0,0,,good
2026-07-15T19:09:40,HP-01,heating,2.204,5.204,427.043,1694.852,9.204,75.896,4.0,5.0,1,1,0,0,,good
2026-07-15T19:09:50,HP-01,heating,2.2,5.2,427.037,1694.684,9.2,75.903,4.0,5.0,1,1,0,0,,good
2026-07-15T19:10:00,HP-01,heating,2.196,5.196,427.031,1694.515,9.196,75.909,4.0,5.0,1,1,0,0,,good
2026-07-15T19:10:10,HP-01,heating,2.192,5.192,427.026,1694.345,9.192,75.916,4.0,5.0,1,1,0,0,,good
2026-07-15T19:10:20,HP-01,heating,2.187,5.187,427.021,1694.174,9.187,75.922,4.0,5.0,1,1,0,0,,good
2026-07-15T19:10:30,HP-01,heating,2.183,5.183,427.017,1694.002,9.183,75.928,4.0,5.0,1,1,0,0,,good
2026-07-15T19:10:40,HP-01,heating,2.179,5.179,427.013,1693.829,9.179,75.934,4.0,5.0,1,1,0,0,,good
2026-07-15T19:10:50,HP-01,heating,2.175,5.175,427.01,1693.655,9.175,75.939,4.0,5.0,1,1,0,0,,good
2026-07-15T19:11:00,HP-01,heating,2.171,5.171,427.007,1693.48,9.171,75.945,4.0,5.0,1,1,0,0,,good
2026-07-15T19:11:10,HP-01,heating,2.167,5.167,427.005,1693.304,9.167,75.95,4.0,5.0,1,1,0,0,,good
2026-07-15T19:11:20,HP-01,heating,2.163,5.163,427.003,1693.127,9.163,75.955,4.0,5.0,1,1,0,0,,good
2026-07-15T19:11:30,HP-01,heating,2.158,5.158,427.001,1692.949,9.158,75.959,4.0,5.0,1,1,0,0,,good
2026-07-15T19:11:40,HP-01,heating,2.154,5.154,427.001,1692.77,9.154,75.964,4.0,5.0,1,1,0,0,,good
2026-07-15T19:11:50,HP-01,heating,2.15,5.15,427.0,1692.591,9.15,75.968,4.0,5.0,1,1,0,0,,good
2026-07-15T19:12:00,HP-01,heating,2.146,5.146,427.0,1692.41,9.146,75.972,4.0,5.0,1,1,0,0,,good
2026-07-15T19:12:10,HP-01,heating,2.142,5.142,427.001,1692.229,9.142,75.975,4.0,5.0,1,1,0,0,,good
2026-07-15T19:12:20,HP-01,heating,2.138,5.138,427.001,1692.047,9.138,75.978,4.0,5.0,1,1,0,0,,good
2026-07-15T19:12:30,HP-01,heating,2.133,5.133,427.003,1691.864,9.133,75.982,4.0,5.0,1,1,0,0,,good
2026-07-15T19:12:40,HP-01,heating,2.129,5.129,427.005,1691.68,9.129,75.985,4.0,5.0,1,1,0,0,,good
2026-07-15T19:12:50,HP-01,heating,2.125,5.125,427.007,1691.496,9.125,75.987,4.0,5.0,1,1,0,0,,good
2026-07-15T19:13:00,HP-01,heating,2.121,5.121,427.01,1691.31,9.121,75.99,4.0,5.0,1,1,0,0,,good
2026-07-15T19:13:10,HP-01,heating,2.117,5.117,427.013,1691.124,9.117,75.992,4.0,5.0,1,1,0,0,,good
2026-07-15T19:13:20,HP-01,heating,2.113,5.113,427.017,1690.937,9.113,75.994,4.0,5.0,1,1,0,0,,good
2026-07-15T19:13:30,HP-01,heating,2.109,5.109,427.021,1690.749,9.109,75.995,4.0,5.0,1,1,0,0,,good
2026-07-15T19:13:40,HP-01,heating,2.104,5.104,427.026,1690.561,9.104,75.997,4.0,5.0,1,1,0,0,,good
2026-07-15T19:13:50,HP-01,heating,2.1,5.1,427.031,1690.372,9.1,75.998,4.0,5.0,1,1,0,0,,good
2026-07-15T19:14:00,HP-01,heating,2.096,5.096,427.037,1690.182,9.096,75.999,4.0,5.0,1,1,0,0,,good
2026-07-15T19:14:10,HP-01,heating,2.092,5.092,427.043,1689.991,9.092,75.999,4.0,5.0,1,1,0,0,,good
2026-07-15T19:14:20,HP-01,heating,2.088,5.088,427.049,1689.8,9.088,76.0,4.0,5.0,1,1,0,0,,good
2026-07-15T19:14:30,HP-01,heating,2.084,5.084,427.056,1689.608,9.084,76.0,4.0,5.0,1,1,0,0,,good
2026-07-15T19:14:40,HP-01,heating,2.08,5.08,427.064,1689.415,9.08,76.0,4.0,5.0,1,1,0,0,,good
2026-07-15T19:14:50,HP-01,heating,2.075,5.075,427.071,1689.222,9.075,76.0,4.0,5.0,1,1,0,0,,good
2026-07-15T19:15:00,HP-01,heating,2.071,5.071,427.08,1689.028,9.071,75.999,4.0,5.0,1,1,0,0,,good
2026-07-15T19:15:10,HP-01,heating,2.067,5.067,427.089,1688.833,9.067,75.998,4.0,5.0,1,1,0,0,,good
2026-07-15T19:15:20,HP-01,heating,2.063,5.063,427.098,1688.638,9.063,75.997,4.0,5.0,1,1,0,0,,good
2026-07-15T19:15:30,HP-01,heating,2.059,5.059,427.108,1688.442,9.059,75.996,4.0,5.0,1,1,0,0,,good
2026-07-15T19:15:40,HP-01,heating,2.055,5.055,427.118,1688.246,9.055,75.994,4.0,5.0,1,1,0,0,,good
2026-07-15T19:15:50,HP-01,heating,2.051,5.051,427.128,1688.049,9.051,75.993,4.0,5.0,1,1,0,0,,good
2026-07-15T19:16:00,HP-01,heating,2.047,5.047,427.14,1687.851,9.047,75.99,4.0,5.0,1,1,0,0,,good
2026-07-15T19:16:10,HP-01,heating,2.042,5.042,427.151,1687.653,9.042,75.988,4.0,5.0,1,1,0,0,,good
2026-07-15T19:16:20,HP-01,heating,2.038,5.038,427.163,1687.455,9.038,75.986,4.0,5.0,1,1,0,0,,good
2026-07-15T19:16:30,HP-01,heating,2.034,5.034,427.175,1687.256,9.034,75.983,4.0,5.0,1,1,0,0,,good
2026-07-15T19:16:40,HP-01,heating,2.03,5.03,427.188,1687.056,9.03,75.98,4.0,5.0,1,1,0,0,,good
2026-07-15T19:16:50,HP-01,heating,2.026,5.026,427.202,1686.856,9.026,75.977,4.0,5.0,1,1,0,0,,good
2026-07-15T19:17:00,HP-01,heating,2.022,5.022,427.215,1686.655,9.022,75.973,4.0,5.0,1,1,0,0,,good
2026-07-15T19:17:10,HP-01,heating,2.018,5.018,427.23,1686.454,9.018,75.969,4.0,5.0,1,1,0,0,,good
2026-07-15T19:17:20,HP-01,heating,2.014,5.014,427.244,1686.253,9.014,75.965,4.0,5.0,1,1,0,0,,good
2026-07-15T19:17:30,HP-01,heating,2.01,5.01,427.259,1686.051,9.01,75.961,4.0,5.0,1,1,0,0,,good
2026-07-15T19:17:40,HP-01,heating,2.005,5.005,427.275,1685.849,9.005,75.957,4.0,5.0,1,1,0,0,,good
2026-07-15T19:17:50,HP-01,heating,2.001,5.001,427.29,1685.646,9.001,75.952,4.0,5.0,1,1,0,0,,good
2026-07-15T19:18:00,HP-01,heating,1.997,4.997,427.307,1685.443,8.997,75.947,4.0,5.0,1,1,0,0,,good
2026-07-15T19:18:10,HP-01,heating,1.993,4.993,427.324,1685.239,8.993,75.942,4.0,5.0,1,1,0,0,,good
2026-07-15T19:18:20,HP-01,heating,1.989,4.989,427.341,1685.035,8.989,75.936,4.0,5.0,1,1,0,0,,good
2026-07-15T19:18:30,HP-01,heating,1.985,4.985,427.358,1684.831,8.985,75.931,4.0,5.0,1,1,0,0,,good
2026-07-15T19:18:40,HP-01,heating,1.981,4.981,427.376,1684.626,8.981,75.925,4.0,5.0,1,1,0,0,,good
2026-07-15T19:18:50,HP-01,heating,1.977,4.977,427.395,1684.422,8.977,75.918,4.0,5.0,1,1,0,0,,good
2026-07-15T19:19:00,HP-01,heating,1.972,4.972,427.413,1684.216,8.972,75.912,4.0,5.0,1,1,0,0,,good
2026-07-15T19:19:10,HP-01,heating,1.968,4.968,427.433,1684.011,8.968,75.905,4.0,5.0,1,1,0,0,,good
2026-07-15T19:19:20,HP-01,heating,1.964,4.964,427.452,1683.805,8.964,75.899,4.0,5.0,1,1,0,0,,good
2026-07-15T19:19:30,HP-01,heating,1.96,4.96,427.472,1683.599,8.96,75.891,4.0,5.0,1,1,0,0,,good
2026-07-15T19:19:40,HP-01,heating,1.956,4.956,427.493,1683.393,8.956,75.884,4.0,5.0,1,1,0,0,,good
2026-07-15T19:19:50,HP-01,heating,1.952,4.952,427.513,1683.186,8.952,75.877,4.0,5.0,1,1,0,0,,good
2026-07-15T19:20:00,HP-01,heating,1.948,4.948,427.535,1682.98,8.948,75.869,4.0,5.0,1,1,0,0,,good
2026-07-15T19:20:10,HP-01,heating,1.944,4.944,427.556,1682.773,8.944,75.861,4.0,5.0,1,1,0,0,,good
2026-07-15T19:20:20,HP-01,heating,1.94,4.94,427.578,1682.565,8.94,75.852,4.0,5.0,1,1,0,0,,good
2026-07-15T19:20:30,HP-01,heating,1.936,4.936,427.6,1682.358,8.936,75.844,4.0,5.0,1,1,0,0,,good
2026-07-15T19:20:40,HP-01,heating,1.931,4.931,427.623,1682.151,8.931,75.835,4.0,5.0,1,1,0,0,,good
2026-07-15T19:20:50,HP-01,heating,1.927,4.927,427.646,1681.943,8.927,75.826,4.0,5.0,1,1,0,0,,good
2026-07-15T19:21:00,HP-01,heating,1.923,4.923,427.67,1681.735,8.923,75.817,4.0,5.0,1,1,0,0,,good
2026-07-15T19:21:10,HP-01,heating,1.919,4.919,427.693,1681.527,8.919,75.808,4.0,5.0,1,1,0,0,,good
2026-07-15T19:21:20,HP-01,heating,1.915,4.915,427.718,1681.319,8.915,75.798,4.0,5.0,1,1,0,0,,good
2026-07-15T19:21:30,HP-01,heating,1.911,4.911,427.742,1681.111,8.911,75.788,4.0,5.0,1,1,0,0,,good
2026-07-15T19:21:40,HP-01,heating,1.907,4.907,427.767,1680.903,8.907,75.778,4.0,5.0,1,1,0,0,,good
2026-07-15T19:21:50,HP-01,heating,1.903,4.903,427.792,1680.695,8.903,75.768,4.0,5.0,1,1,0,0,,good
2026-07-15T19:22:00,HP-01,heating,1.899,4.899,427.818,1680.487,8.899,75.757,4.0,5.0,1,1,0,0,,good
2026-07-15T19:22:10,HP-01,heating,1.895,4.895,427.844,1680.278,8.895,75.747,4.0,5.0,1,1,0,0,,good
2026-07-15T19:22:20,HP-01,heating,1.891,4.891,427.87,1680.07,8.891,75.736,4.0,5.0,1,1,0,0,,good
2026-07-15T19:22:30,HP-01,heating,1.886,4.886,427.896,1679.862,8.886,75.725,4.0,5.0,1,1,0,0,,good
2026-07-15T19:22:40,HP-01,heating,1.882,4.882,427.923,1679.653,8.882,75.713,4.0,5.0,1,1,0,0,,good
2026-07-15T19:22:50,HP-01,heating,1.878,4.878,427.95,1679.445,8.878,75.702,4.0,5.0,1,1,0,0,,good
2026-07-15T19:23:00,HP-01,heating,1.874,4.874,427.978,1679.237,8.874,75.69,4.0,5.0,1,1,0,0,,good
2026-07-15T19:23:10,HP-01,heating,1.87,4.87,428.006,1679.029,8.87,75.678,4.0,5.0,1,1,0,0,,good
2026-07-15T19:23:20,HP-01,heating,1.866,4.866,428.034,1678.82,8.866,75.666,4.0,5.0,1,1,0,0,,good
2026-07-15T19:23:30,HP-01,heating,1.862,4.862,428.063,1678.612,8.862,75.653,4.0,5.0,1,1,0,0,,good
2026-07-15T19:23:40,HP-01,heating,1.858,4.858,428.091,1678.404,8.858,75.641,4.0,5.0,1,1,0,0,,good
2026-07-15T19:23:50,HP-01,heating,1.854,4.854,428.12,1678.197,8.854,75.628,4.0,5.0,1,1,0,0,,good
2026-07-15T19:24:00,HP-01,heating,1.85,4.85,428.15,1677.989,8.85,75.615,4.0,5.0,1,1,0,0,,good
2026-07-15T19:24:10,HP-01,heating,1.846,4.846,428.179,1677.781,8.846,75.602,4.0,5.0,1,1,0,0,,good
2026-07-15T19:24:20,HP-01,heating,1.842,4.842,428.209,1677.574,8.842,75.588,4.0,5.0,1,1,0,0,,good
2026-07-15T19:24:30,HP-01,heating,1.838,4.838,428.24,1677.366,8.838,75.575,4.0,5.0,1,1,0,0,,good
2026-07-15T19:24:40,HP-01,heating,1.834,4.834,428.27,1677.159,8.834,75.561,4.0,5.0,1,1,0,0,,good
2026-07-15T19:24:50,HP-01,heating,1.829,4.829,428.301,1676.953,8.829,75.547,4.0,5.0,1,1,0,0,,good
2026-07-15T19:25:00,HP-01,heating,1.825,4.825,428.332,1676.746,8.825,75.533,4.0,5.0,1,1,0,0,,good
2026-07-15T19:25:10,HP-01,heating,1.821,4.821,428.363,1676.539,8.821,75.518,4.0,5.0,1,1,0,0,,good
2026-07-15T19:25:20,HP-01,heating,1.817,4.817,428.395,1676.333,8.817,75.504,4.0,5.0,1,1,0,0,,good
2026-07-15T19:25:30,HP-01,heating,1.813,4.813,428.427,1676.127,8.813,75.489,4.0,5.0,1,1,0,0,,good
2026-07-15T19:25:40,HP-01,heating,1.809,4.809,428.459,1675.922,8.809,75.474,4.0,5.0,1,1,0,0,,good
2026-07-15T19:25:50,HP-01,heating,1.805,4.805,428.491,1675.716,8.805,75.459,4.0,5.0,1,1,0,0,,good
2026-07-15T19:26:00,HP-01,heating,1.801,4.801,428.523,1675.511,8.801,75.444,4.0,5.0,1,1,0,0,,good
2026-07-15T19:26:10,HP-01,heating,1.797,4.797,428.556,1675.306,8.797,75.428,4.0,5.0,1,1,0,0,,good
2026-07-15T19:26:20,HP-01,heating,1.793,4.793,428.589,1675.102,8.793,75.413,4.0,5.0,1,1,0,0,,good
2026-07-15T19:26:30,HP-01,heating,1.789,4.789,428.622,1674.898,8.789,75.397,4.0,5.0,1,1,0,0,,good
2026-07-15T19:26:40,HP-01,heating,1.785,4.785,428.656,1674.694,8.785,75.381,4.0,5.0,1,1,0,0,,good
2026-07-15T19:26:50,HP-01,heating,1.781,4.781,428.689,1674.491,8.781,75.365,4.0,5.0,1,1,0,0,,good
2026-07-15T19:27:00,HP-01,heating,1.777,4.777,428.723,1674.288,8.777,75.348,4.0,5.0,1,1,0,0,,good
2026-07-15T19:27:10,HP-01,heating,1.773,4.773,428.757,1674.085,8.773,75.332,4.0,5.0,1,1,0,0,,good
2026-07-15T19:27:20,HP-01,heating,1.769,4.769,428.792,1673.883,8.769,75.315,4.0,5.0,1,1,0,0,,good
2026-07-15T19:27:30,HP-01,heating,1.765,4.765,428.826,1673.681,8.765,75.298,4.0,5.0,1,1,0,0,,good
2026-07-15T19:27:40,HP-01,heating,1.76,4.76,428.861,1673.48,8.76,75.281,4.0,5.0,1,1,0,0,,good
2026-07-15T19:27:50,HP-01,heating,1.756,4.756,428.895,1673.279,8.756,75.264,4.0,5.0,1,1,0,0,,good
2026-07-15T19:28:00,HP-01,heating,1.752,4.752,428.93,1673.078,8.752,75.247,4.0,5.0,1,1,0,0,,good
2026-07-15T19:28:10,HP-01,heating,1.748,4.748,428.965,1672.878,8.748,75.229,4.0,5.0,1,1,0,0,,good
2026-07-15T19:28:20,HP-01,heating,1.744,4.744,429.001,1672.679,8.744,75.212,4.0,5.0,1,1,0,0,,good
2026-07-15T19:28:30,HP-01,heating,1.74,4.74,429.036,1672.48,8.74,75.194,4.0,5.0,1,1,0,0,,good
2026-07-15T19:28:40,HP-01,heating,1.736,4.736,429.072,1672.281,8.736,75.176,4.0,5.0,1,1,0,0,,good
2026-07-15T19:28:50,HP-01,heating,1.732,4.732,429.107,1672.084,8.732,75.158,4.0,5.0,1,1,0,0,,good
2026-07-15T19:29:00,HP-01,heating,1.728,4.728,429.143,1671.886,8.728,75.14,4.0,5.0,1,1,0,0,,good
2026-07-15T19:29:10,HP-01,heating,1.724,4.724,429.179,1671.689,8.724,75.122,4.0,5.0,1,1,0,0,,good
2026-07-15T19:29:20,HP-01,heating,1.72,4.72,429.215,1671.493,8.72,75.103,4.0,5.0,1,1,0,0,,good
2026-07-15T19:29:30,HP-01,heating,1.716,4.716,429.252,1671.298,8.716,75.085,4.0,5.0,1,1,0,0,,good
2026-07-15T19:29:40,HP-01,heating,1.712,4.712,429.288,1671.103,8.712,75.066,4.0,5.0,1,1,0,0,,good
2026-07-15T19:29:50,HP-01,heating,1.708,4.708,429.325,1670.908,8.708,75.047,4.0,5.0,1,1,0,0,,good
2026-07-15T19:30:00,HP-01,heating,1.704,4.704,429.361,1670.715,8.704,75.028,4.0,5.0,1,1,0,0,,good
2026-07-15T19:30:10,HP-01,heating,1.7,4.7,429.398,1670.521,8.7,75.009,4.0,5.0,1,1,0,0,,good
2026-07-15T19:30:20,HP-01,heating,1.696,4.696,429.435,1670.329,8.696,74.99,4.0,5.0,1,1,0,0,,good
2026-07-15T19:30:30,HP-01,heating,1.692,4.692,429.471,1670.137,8.692,74.97,4.0,5.0,1,1,0,0,,good
2026-07-15T19:30:40,HP-01,heating,1.688,4.688,429.508,1669.946,8.688,74.951,4.0,5.0,1,1,0,0,,good
2026-07-15T19:30:50,HP-01,heating,1.684,4.684,429.545,1669.756,8.684,74.931,4.0,5.0,1,1,0,0,,good
2026-07-15T19:31:00,HP-01,heating,1.68,4.68,429.583,1669.566,8.68,74.911,4.0,5.0,1,1,0,0,,good
2026-07-15T19:31:10,HP-01,heating,1.676,4.676,429.62,1669.377,8.676,74.892,4.0,5.0,1,1,0,0,,good
2026-07-15T19:31:20,HP-01,heating,1.672,4.672,429.657,1669.189,8.672,74.872,4.0,5.0,1,1,0,0,,good
2026-07-15T19:31:30,HP-01,heating,1.668,4.668,429.694,1669.001,8.668,74.852,4.0,5.0,1,1,0,0,,good
2026-07-15T19:31:40,HP-01,heating,1.664,4.664,429.732,1668.815,8.664,74.831,4.0,5.0,1,1,0,0,,good
2026-07-15T19:31:50,HP-01,heating,1.66,4.66,429.769,1668.629,8.66,74.811,4.0,5.0,1,1,0,0,,good
2026-07-15T19:32:00,HP-01,heating,1.656,4.656,429.806,1668.444,8.656,74.791,4.0,5.0,1,1,0,0,,good
2026-07-15T19:32:10,HP-01,heating,1.652,4.652,429.844,1668.259,8.652,74.77,4.0,5.0,1,1,0,0,,good
2026-07-15T19:32:20,HP-01,heating,1.648,4.648,429.881,1668.076,8.648,74.75,4.0,5.0,1,1,0,0,,good
2026-07-15T19:32:30,HP-01,heating,1.644,4.644,429.919,1667.893,8.644,74.729,4.0,5.0,1,1,0,0,,good
2026-07-15T19:32:40,HP-01,heating,1.64,4.64,429.956,1667.711,8.64,74.708,4.0,5.0,1,1,0,0,,good
2026-07-15T19:32:50,HP-01,heating,1.636,4.636,429.994,1667.53,8.636,74.688,4.0,5.0,1,1,0,0,,good
2026-07-15T19:33:00,HP-01,heating,1.632,4.632,430.031,1667.35,8.632,74.667,4.0,5.0,1,1,0,0,,good
2026-07-15T19:33:10,HP-01,heating,1.628,4.628,430.069,1667.171,8.628,74.646,4.0,5.0,1,1,0,0,,good
2026-07-15T19:33:20,HP-01,heating,1.624,4.624,430.106,1666.992,8.624,74.625,4.0,5.0,1,1,0,0,,good
2026-07-15T19:33:30,HP-01,heating,1.62,4.62,430.144,1666.815,8.62,74.603,4.0,5.0,1,1,0,0,,good
2026-07-15T19:33:40,HP-01,heating,1.616,4.616,430.181,1666.638,8.616,74.582,4.0,5.0,1,1,0,0,,good
2026-07-15T19:33:50,HP-01,heating,1.612,4.612,430.219,1666.463,8.612,74.561,4.0,5.0,1,1,0,0,,good
2026-07-15T19:34:00,HP-01,heating,1.608,4.608,430.256,1666.288,8.608,74.54,4.0,5.0,1,1,0,0,,good
2026-07-15T19:34:10,HP-01,heating,1.604,4.604,430.293,1666.114,8.604,74.518,4.0,5.0,1,1,0,0,,good
2026-07-15T19:34:20,HP-01,heating,1.6,4.6,430.331,1665.942,8.6,74.497,4.0,5.0,1,1,0,0,,good
2026-07-15T19:34:30,HP-01,heating,1.596,4.596,430.368,1665.77,8.596,74.475,4.0,5.0,1,1,0,0,,good
2026-07-15T19:34:40,HP-01,heating,1.592,4.592,430.405,1665.599,8.592,74.453,4.0,5.0,1,1,0,0,,good
2026-07-15T19:34:50,HP-01,heating,1.588,4.588,430.442,1665.429,8.588,74.432,4.0,5.0,1,1,0,0,,good
2026-07-15T19:35:00,HP-01,heating,1.584,4.584,430.479,1665.261,8.584,74.41,4.0,5.0,1,1,0,0,,good
2026-07-15T19:35:10,HP-01,heating,1.58,4.58,430.516,1665.093,8.58,74.388,4.0,5.0,1,1,0,0,,good
2026-07-15T19:35:20,HP-01,heating,1.576,4.576,430.553,1664.926,8.576,74.366,4.0,5.0,1,1,0,0,,good
2026-07-15T19:35:30,HP-01,heating,1.572,4.572,430.59,1664.76,8.572,74.345,4.0,5.0,1,1,0,0,,good
2026-07-15T19:35:40,HP-01,heating,1.568,4.568,430.627,1664.596,8.568,74.323,4.0,5.0,1,1,0,0,,good
2026-07-15T19:35:50,HP-01,heating,1.564,4.564,430.663,1664.432,8.564,74.301,4.0,5.0,1,1,0,0,,good
2026-07-15T19:36:00,HP-01,heating,1.56,4.56,430.7,1664.27,8.56,74.279,4.0,5.0,1,1,0,0,,good
2026-07-15T19:36:10,HP-01,heating,1.556,4.556,430.736,1664.108,8.556,74.257,4.0,5.0,1,1,0,0,,good
2026-07-15T19:36:20,HP-01,heating,1.552,4.552,430.772,1663.948,8.552,74.235,4.0,5.0,1,1,0,0,,good
2026-07-15T19:36:30,HP-01,heating,1.548,4.548,430.809,1663.789,8.548,74.213,4.0,5.0,1,1,0,0,,good
2026-07-15T19:36:40,HP-01,heating,1.544,4.544,430.845,1663.631,8.544,74.19,4.0,5.0,1,1,0,0,,good
2026-07-15T19:36:50,HP-01,heating,1.54,4.54,430.881,1663.474,8.54,74.168,4.0,5.0,1,1,0,0,,good
2026-07-15T19:37:00,HP-01,heating,1.536,4.536,430.916,1663.318,8.536,74.146,4.0,5.0,1,1,0,0,,good
2026-07-15T19:37:10,HP-01,heating,1.532,4.532,430.952,1663.164,8.532,74.124,4.0,5.0,1,1,0,0,,good
2026-07-15T19:37:20,HP-01,heating,1.528,4.528,430.987,1663.01,8.528,74.102,4.0,5.0,1,1,0,0,,good
2026-07-15T19:37:30,HP-01,heating,1.524,4.524,431.023,1662.858,8.524,74.08,4.0,5.0,1,1,0,0,,good
2026-07-15T19:37:40,HP-01,heating,1.52,4.52,431.058,1662.707,8.52,74.057,4.0,5.0,1,1,0,0,,good
2026-07-15T19:37:50,HP-01,heating,1.516,4.516,431.093,1662.557,8.516,74.035,4.0,5.0,1,1,0,0,,good
2026-07-15T19:38:00,HP-01,heating,1.512,4.512,431.128,1662.408,8.512,74.013,4.0,5.0,1,1,0,0,,good
2026-07-15T19:38:10,HP-01,heating,1.508,4.508,431.162,1662.261,8.508,73.991,4.0,5.0,1,1,0,0,,good
2026-07-15T19:38:20,HP-01,heating,1.504,4.504,431.197,1662.115,8.504,73.969,4.0,5.0,1,1,0,0,,good
2026-07-15T19:38:30,HP-01,heating,1.5,4.5,431.231,1661.97,8.5,73.946,4.0,5.0,1,1,0,0,,good
2026-07-15T19:38:40,HP-01,heating,1.496,4.496,431.265,1661.826,8.496,73.924,4.0,5.0,1,1,0,0,,good
2026-07-15T19:38:50,HP-01,heating,1.492,4.492,431.299,1661.684,8.492,73.902,4.0,5.0,1,1,0,0,,good
2026-07-15T19:39:00,HP-01,heating,1.488,4.488,431.333,1661.543,8.488,73.88,4.0,5.0,1,1,0,0,,good
2026-07-15T19:39:10,HP-01,heating,1.484,4.484,431.366,1661.403,8.484,73.858,4.0,5.0,1,1,0,0,,good
2026-07-15T19:39:20,HP-01,heating,1.48,4.48,431.4,1661.264,8.48,73.835,4.0,5.0,1,1,0,0,,good
2026-07-15T19:39:30,HP-01,heating,1.476,4.476,431.433,1661.127,8.476,73.813,4.0,5.0,1,1,0,0,,good
2026-07-15T19:39:40,HP-01,heating,1.472,4.472,431.466,1660.991,8.472,73.791,4.0,5.0,1,1,0,0,,good
2026-07-15T19:39:50,HP-01,heating,1.468,4.468,431.498,1660.856,8.468,73.769,4.0,5.0,1,1,0,0,,good
2026-07-15T19:40:00,HP-01,heating,1.464,4.464,431.531,1660.723,8.464,73.747,4.0,5.0,1,1,0,0,,good
2026-07-15T19:40:10,HP-01,heating,1.46,4.46,431.563,1660.591,8.46,73.725,4.0,5.0,1,1,0,0,,good
